week,date,time,team,opponent,home_or_away,holiday_flag,rest_days,reserved,is_locked_out,expected_avail,preferred,must_use,save_for_later,notes_future,notes,spot_quality,projected_win_prob,team_tot_dvoa,opp_tot_dvoa,dvoa_gap,spot_value,spot_value_score,moneyline,spread,implied_wp,power_rating,opp_power_rating,power_gap,rest_diff,travel_miles,rating_gap,injury_adjustment,future_scarcity_bonus,team_total_dvoa,opp_total_dvoa,sv_win,sv_home,sv_rest,sv_rating,sv_dvoa,sv_injury,sv_holiday,max_future_prob,future_depth_ge55,opportunity_delta,OD_norm,FD_norm,future_scarcity_boost_raw,future_scarcity_boost,sv_scarcity
11,2025-11-13 00:00:00,8:15 PM,NYJ,NE,Away,,4,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.0,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
12,2025-11-23 00:00:00,1:00 PM,NYJ,BAL,Away,,9,False,False,True,False,False,False,,,,0.1776649746192893,,,,Low,,440.0,,0.1776649746192893,,,,,,,0.0,,,,0.0,0.0,0.08333333333333334,,0.0,0.0,0.0,0.5,0,-0.3223350253807107,0.0,1.0,0.12,0.1,0.1
13,2025-11-30 00:00:00,1:00 PM,NYJ,ATL,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.1,0.05,,0.0,0.0,0.0,0.5,0,-0.03246753246753248,0.33506493506493507,1.0,0.12,0.1,0.1
14,2025-12-07 00:00:00,1:00 PM,NYJ,MIA,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.1,0.05,,0.0,0.0,0.0,0.5,0,-0.03246753246753248,0.33506493506493507,1.0,0.12,0.1,0.1
15,2025-12-14 00:00:00,1:00 PM,NYJ,JAX,Away,,7,False,False,True,False,False,False,,,,0.355270821199767,,,,Low,,170.0,,0.355270821199767,,,,,,,0.0,,,,0.08039392174511564,0.0,0.05,,0.0,0.0,0.0,0.5,0,-0.144729178800233,0.11054164239953401,1.0,0.12,0.1,0.1
16,2025-12-21 00:00:00,1:00 PM,NYJ,NO,Away,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.0,0.05,,0.0,0.0,0.0,0.5,0,-0.03246753246753248,0.33506493506493507,1.0,0.12,0.1,0.1
17,2025-12-28 00:00:00,1:00 PM,NYJ,NE,Home,,7,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,,0.4739134147382802,,,,,,,0.0,,,,0.2529649668920439,0.1,0.05,,0.0,0.0,0.0,0.5,0,-0.026086585261719808,0.3478268294765604,1.0,0.12,0.1,0.1
18,2026-01-04 00:00:00,1:00 PM,NYJ,BUF,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.0,0,0.5,1.0,1.0,0.12,0.1,0.1
1,09/04/2025,20:20:00,PHI,DAL,Home,,7,False,False,True,False,False,False,,,,0.62,12.0,8.5,3.5,Medium,0.6532000593019296,-218.0,,0.6574752261956054,,,,,,2.0,-0.02,0.0,,,0.46545454545454545,0.1,0.05,0.032151273753163435,0.01375133979210594,-0.02,0.0,0.8081570996978852,9,-0.1881570996978852,0.023685800604229645,0.0,0.014211480362537787,0.011842900302114823,0.011842900302114823
2,2025-09-14 00:00:00,4:25 PM,PHI,KC,Away,,9,False,False,True,False,False,False,,,,0.4843968327899395,,,,Low,,105.0,,0.4843968327899395,,,,,,,0.0,,,,0.26821357496718473,0.0,0.08333333333333334,,0.0,0.0,0.0,0.8081570996978852,9,-0.3237602669079457,0.0,0.0,0.0,0.0,0.0
3,2025-09-21 00:00:00,1:00 PM,PHI,LAR,Home,,6,False,False,True,False,False,False,,,,0.6636481241914618,,,,Low,,-225.0,,0.6636481241914618,,,,,,,0.0,,,,0.5289427260966717,0.1,0.03333333333333333,,0.0,0.0,0.0,0.8081570996978852,8,-0.1445089755064234,0.11098204898715325,0.0,0.06658922939229195,0.055491024493576624,0.055491024493576624
4,2025-09-28 00:00:00,1:00 PM,PHI,TB,Away,,7,False,False,True,False,False,False,,,,0.5634920634920635,,,,Low,,-142.0,,0.5634920634920635,,,,,,,0.0,,,,0.38326118326118325,0.0,0.05,,0.0,0.0,0.0,0.8081570996978852,7,-0.2446650362058217,0.0,0.0,0.0,0.0,0.0
5,2025-10-05 00:00:00,1:00 PM,PHI,DEN,Home,,7,False,False,True,False,False,False,,,,0.6574752261956054,,,,Low,,-218.0,,0.6574752261956054,,,,,,,0.0,,,,0.519963965375426,0.1,0.05,,0.0,0.0,0.0,0.8081570996978852,6,-0.1506818735022798,0.09863625299544043,0.0,0.05918175179726426,0.049318126497720216,0.049318126497720216
6,2025-10-09 00:00:00,8:15 PM,PHI,NYG,Away,,4,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.0,,0.0,0.0,0.0,0.8081570996978852,6,-0.3081570996978852,0.0,0.0,0.0,0.0,0.0
7,2025-10-19 00:00:00,1:00 PM,PHI,MIN,Away,,9,False,False,True,False,False,False,,,,0.5996387718242023,,,,Low,,-166.0,,0.5996387718242023,,,,,,,0.0,,,,0.4358382135624761,0.0,0.08333333333333334,,0.0,0.0,0.0,0.8081570996978852,5,-0.20851832787368285,0.0,0.0,0.0,0.0,0.0
8,2025-10-26 00:00:00,1:00 PM,PHI,NYG,Home,,7,False,False,True,False,False,False,,,,0.8081570996978852,,,,Low,,-535.0,,0.8081570996978852,,,,,,,0.0,,,,0.7391375995605604,0.1,0.05,,0.0,0.0,0.0,0.8081570996978852,4,0.0,0.4,0.0,0.12,0.1,0.1
10,2025-11-10 00:00:00,8:15 PM,PHI,GB,Away,,14,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.0,0.1,,0.0,0.0,0.0,0.8081570996978852,4,-0.27568956723035265,0.0,0.0,0.0,0.0,0.0
11,2025-11-16 00:00:00,8:20 PM,PHI,DET,Home,,6,False,False,True,False,False,False,,,,0.6309403437815976,,,,Low,,-192.0,,0.6309403437815976,,,,,,,0.0,,,,0.48136777277323284,0.1,0.03333333333333333,,0.0,0.0,0.0,0.8081570996978852,3,-0.1772167559162876,0.04556648816742481,0.0,0.027339892900454885,0.022783244083712406,0.022783244083712406
12,2025-11-23 00:00:00,4:25 PM,PHI,DAL,Away,,6,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.03333333333333333,,0.0,0.0,0.0,0.8081570996978852,3,-0.3081570996978852,0.0,0.0,0.0,0.0,0.0
13,2025-11-28 00:00:00,3:00 PM,PHI,CHI,Home,Thanksgiving,4,False,False,True,False,False,False,,,,0.7335423197492164,,,,Low,,-325.0,,0.7335423197492164,,,,,,,0.0,,,,0.6306070105443147,0.1,0.0,,0.0,0.0,-0.03,0.8081570996978852,2,-0.07461477994866883,0.25077044010266236,0.33333333333333337,0.12,0.1,0.1
14,2025-12-08 00:00:00,8:15 PM,PHI,LAC,Away,,10,False,False,True,False,False,False,,,,0.551441114716549,,,,Low,,-135.0,,0.551441114716549,,,,,,,0.0,,,,0.36573253049679855,0.0,0.1,,0.0,0.0,0.0,0.8081570996978852,1,-0.2567159849813362,0.0,0.6666666666666667,0.12,0.1,0.1
15,2025-12-14 00:00:00,1:00 PM,PHI,LV,Home,,5,False,False,True,False,False,False,,,,0.8081570996978852,,,,Low,,-535.0,,0.8081570996978852,,,,,,,0.0,,,,0.7391375995605604,0.1,0.016666666666666666,,0.0,0.0,0.0,0.5,0,0.3081570996978852,1.0,1.0,0.12,0.1,0.1
16,2025-12-20 00:00:00,1:00 PM,PHI,WSH,Away,,6,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.03333333333333333,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
17,2025-12-28 00:00:00,4:25 PM,PHI,BUF,Away,,8,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,,0.4739134147382802,,,,,,,0.0,,,,0.2529649668920439,0.0,0.06666666666666667,,0.0,0.0,0.0,0.5,0,-0.026086585261719808,0.3478268294765604,1.0,0.12,0.1,0.1
18,2026-01-04 00:00:00,1:00 PM,PHI,WSH,Home,,6,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.1,0.03333333333333333,,0.0,0.0,0.0,0.0,0,0.5,1.0,1.0,0.12,0.1,0.1
1,2025-09-07 00:00:00,1:00 PM,PIT,NYJ,Away,,7,False,False,True,False,False,False,,,,0.5868319338931095,,,,Low,,-148.0,,0.5868319338931095,,,,,,,0.0,,,,0.41721008566270473,0.0,0.05,,0.0,0.0,0.0,0.6224665518611737,4,-0.03563461796806422,0.3287307640638716,0.0,0.12,0.1,0.1
2,2025-09-14 00:00:00,1:00 PM,PIT,SEA,Home,,7,False,False,True,False,False,False,,,,0.551441114716549,,,,Low,,-135.0,,0.551441114716549,,,,,,,0.0,,,,0.36573253049679855,0.1,0.05,,0.0,0.0,0.0,0.6224665518611737,3,-0.07102543714462473,0.25794912571075057,0.0,0.12,0.1,0.1
3,2025-09-21 00:00:00,1:00 PM,PIT,NE,Away,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.0,0.05,,0.0,0.0,0.0,0.6224665518611737,3,-0.1549340843287062,0.09013183134258762,0.0,0.05407909880555257,0.04506591567129381,0.04506591567129381
4,2025-09-28 00:00:00,9:30 AM,PIT,MIN,Home,,6,False,False,True,False,False,False,,,,0.4721030042918455,,,,Low,,105.0,,0.4721030042918455,,,,,,,0.0,,,,0.2503316426063207,0.1,0.03333333333333333,,0.0,0.0,0.0,0.6224665518611737,3,-0.15036354756932824,0.09927290486134355,0.0,0.05956374291680613,0.049636452430671774,0.049636452430671774
6,2025-10-12 00:00:00,1:00 PM,PIT,CLE,Home,,14,False,False,True,False,False,False,,,,0.551441114716549,,,,Low,,-135.0,,0.551441114716549,,,,,,,0.0,,,,0.36573253049679855,0.1,0.1,,0.0,0.0,0.0,0.6224665518611737,2,-0.07102543714462473,0.25794912571075057,0.33333333333333337,0.12,0.1,0.1
7,2025-10-16 00:00:00,8:15 PM,PIT,CIN,Away,,4,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.0,,0.0,0.0,0.0,0.6224665518611737,2,-0.12246655186117372,0.15506689627765258,0.33333333333333337,0.12,0.1,0.1
8,2025-10-26 00:00:00,8:20 PM,PIT,GB,Home,,10,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.1,0.1,,0.0,0.0,0.0,0.6224665518611737,2,-0.1549340843287062,0.09013183134258762,0.33333333333333337,0.12,0.1,0.1
9,2025-11-02 00:00:00,1:00 PM,PIT,IND,Home,,6,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,,0.6224665518611737,,,,,,,0.0,,,,0.46904225725261633,0.1,0.03333333333333333,,0.0,0.0,0.0,0.593369754159424,1,0.029096797701749777,0.4581935954034996,0.6666666666666667,0.12,0.1,0.1
10,2025-11-09 00:00:00,8:20 PM,PIT,LAC,Away,,7,False,False,True,False,False,False,,,,0.3425247738043946,,,,Low,,180.0,,0.3425247738043946,,,,,,,0.0,,,,0.06185421644275581,0.0,0.05,,0.0,0.0,0.0,0.593369754159424,1,-0.25084498035502933,0.0,0.6666666666666667,0.12,0.1,0.1
11,2025-11-16 00:00:00,1:00 PM,PIT,CIN,Home,,6,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.1,0.03333333333333333,,0.0,0.0,0.0,0.593369754159424,1,-0.12583728662695642,0.14832542674608717,0.6666666666666667,0.12,0.1,0.1
12,2025-11-23 00:00:00,1:00 PM,PIT,CHI,Away,,7,False,False,True,False,False,False,,,,0.448558885283451,,,,Low,,114.0,,0.448558885283451,,,,,,,0.0,,,,0.21608565132138327,0.0,0.05,,0.0,0.0,0.0,0.593369754159424,1,-0.14481086887597294,0.11037826224805414,0.6666666666666667,0.12,0.1,0.1
13,2025-11-30 00:00:00,4:25 PM,PIT,BUF,Home,,7,False,False,True,False,False,False,,,,0.3425247738043946,,,,Low,,180.0,,0.3425247738043946,,,,,,,0.0,,,,0.06185421644275581,0.1,0.05,,0.0,0.0,0.0,0.593369754159424,1,-0.25084498035502933,0.0,0.6666666666666667,0.12,0.1,0.1
14,2025-12-07 00:00:00,1:00 PM,PIT,BAL,Away,,6,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.03333333333333333,,0.0,0.0,0.0,0.593369754159424,1,-0.09336975415942395,0.21326049168115213,0.6666666666666667,0.12,0.1,0.1
15,2025-12-15 00:00:00,8:15 PM,PIT,MIA,Home,,8,False,False,True,False,False,False,,,,0.593369754159424,,,,Low,,-162.0,,0.593369754159424,,,,,,,0.0,,,,0.4267196424137075,0.1,0.06666666666666667,,0.0,0.0,0.0,0.5,0,0.09336975415942395,0.5867395083188479,1.0,0.12,0.1,0.1
16,2025-12-21 00:00:00,4:25 PM,PIT,DET,Away,,5,False,False,True,False,False,False,,,,0.3092071169459319,,,,Low,,210.0,,0.3092071169459319,,,,,,,0.0,,,,0.013392170103173676,0.0,0.016666666666666666,,0.0,0.0,0.0,0.5,0,-0.1907928830540681,0.018414233891863807,1.0,0.12,0.1,0.1
17,2025-12-28 00:00:00,1:00 PM,PIT,CLE,Away,,6,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.03333333333333333,,0.0,0.0,0.0,0.355270821199767,0,0.144729178800233,0.689458357600466,1.0,0.12,0.1,0.1
18,2026-01-04 00:00:00,1:00 PM,PIT,BAL,Home,,7,False,False,True,False,False,False,,,,0.355270821199767,,,,Low,,170.0,,0.355270821199767,,,,,,,0.0,,,,0.08039392174511564,0.1,0.05,,0.0,0.0,0.0,0.0,0,0.355270821199767,1.0,1.0,0.12,0.1,0.1
1,2025-09-07 00:00:00,4:05 PM,SEA,SF,Home,,7,False,False,True,False,False,False,,,,0.355270821199767,,,,Low,,170.0,,0.355270821199767,,,,,,,0.0,,,,0.08039392174511564,0.1,0.05,,0.0,0.0,0.0,0.705033164260632,2,-0.349762343060865,0.0,0.33333333333333337,0.12,0.1,0.1
2,2025-09-14 00:00:00,1:00 PM,SEA,PIT,Away,,6,False,False,True,False,False,False,,,,0.448558885283451,,,,Low,,114.0,,0.448558885283451,,,,,,,0.0,,,,0.21608565132138327,0.0,0.03333333333333333,,0.0,0.0,0.0,0.705033164260632,2,-0.256474278977181,0.0,0.33333333333333337,0.12,0.1,0.1
3,2025-09-21 00:00:00,4:05 PM,SEA,NO,Home,,7,False,False,True,False,False,False,,,,0.705033164260632,,,,Low,,-278.0,,0.705033164260632,,,,,,,0.0,,,,0.5891391480154647,0.1,0.05,,0.0,0.0,0.0,0.6224665518611737,1,0.08256661239945828,0.5651332247989166,0.6666666666666667,0.12,0.1,0.1
4,2025-09-25 00:00:00,8:15 PM,SEA,ARI,Away,,4,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.0,,0.0,0.0,0.0,0.6224665518611737,1,-0.12246655186117372,0.15506689627765258,0.6666666666666667,0.12,0.1,0.1
5,2025-10-05 00:00:00,4:05 PM,SEA,TB,Home,,9,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.1,0.08333333333333334,,0.0,0.0,0.0,0.6224665518611737,1,-0.1549340843287062,0.09013183134258762,0.6666666666666667,0.12,0.1,0.1
6,2025-10-12 00:00:00,1:00 PM,SEA,JAX,Away,,6,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.0,0.03333333333333333,,0.0,0.0,0.0,0.6224665518611737,1,-0.1549340843287062,0.09013183134258762,0.6666666666666667,0.12,0.1,0.1
7,2025-10-20 00:00:00,10:00 PM,SEA,HOU,Home,,8,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.1,0.06666666666666667,,0.0,0.0,0.0,0.6224665518611737,1,-0.08999901939364119,0.22000196121271764,0.6666666666666667,0.12,0.1,0.1
9,2025-11-02 00:00:00,8:20 PM,SEA,WSH,Away,,12,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.1,,0.0,0.0,0.0,0.6224665518611737,1,-0.12246655186117372,0.15506689627765258,0.6666666666666667,0.12,0.1,0.1
10,2025-11-09 00:00:00,4:05 PM,SEA,ARI,Home,,6,False,False,True,False,False,False,,,,0.5260865852617197,,,,Low,,-122.0,,0.5260865852617197,,,,,,,0.0,,,,0.3288532149261378,0.1,0.03333333333333333,,0.0,0.0,0.0,0.6224665518611737,1,-0.09637996659945403,0.20724006680109197,0.6666666666666667,0.12,0.1,0.1
11,2025-11-16 00:00:00,4:05 PM,SEA,LAR,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.6224665518611737,1,-0.12246655186117372,0.15506689627765258,0.6666666666666667,0.12,0.1,0.1
12,2025-11-23 00:00:00,1:00 PM,SEA,TEN,Away,,6,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.0,0.03333333333333333,,0.0,0.0,0.0,0.6224665518611737,1,-0.08999901939364119,0.22000196121271764,0.6666666666666667,0.12,0.1,0.1
13,2025-11-30 00:00:00,4:05 PM,SEA,MIN,Home,,7,False,False,True,False,False,False,,,,0.5260865852617197,,,,Low,,-122.0,,0.5260865852617197,,,,,,,0.0,,,,0.3288532149261378,0.1,0.05,,0.0,0.0,0.0,0.6224665518611737,1,-0.09637996659945403,0.20724006680109197,0.6666666666666667,0.12,0.1,0.1
14,2025-12-07 00:00:00,1:00 PM,SEA,ATL,Away,,6,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.0,0.03333333333333333,,0.0,0.0,0.0,0.6224665518611737,1,-0.1549340843287062,0.09013183134258762,0.6666666666666667,0.12,0.1,0.1
15,2025-12-14 00:00:00,4:25 PM,SEA,IND,Home,,7,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,,0.6224665518611737,,,,,,,0.0,,,,0.46904225725261633,0.1,0.05,,0.0,0.0,0.0,0.5324675324675325,0,0.08999901939364119,0.5799980387872824,1.0,0.12,0.1,0.1
16,2025-12-18 00:00:00,8:15 PM,SEA,LAR,Home,,4,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.1,0.0,,0.0,0.0,0.0,0.5324675324675325,0,-0.06493506493506501,0.27012987012987,1.0,0.12,0.1,0.1
17,2025-12-28 00:00:00,1:00 PM,SEA,CAR,Away,,9,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.0,0.08333333333333334,,0.0,0.0,0.0,0.5,0,0.032467532467532534,0.4649350649350651,1.0,0.12,0.1,0.1
18,2026-01-04 00:00:00,1:00 PM,SEA,SF,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.0,0,0.5,1.0,1.0,0.12,0.1,0.1
1,2025-09-07 00:00:00,4:05 PM,SF,SEA,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.7477827050997783,10,-0.2477827050997783,0.0,0.0,0.0,0.0,0.0
2,2025-09-14 00:00:00,1:00 PM,SF,NO,Away,,6,False,False,True,False,False,False,,,,0.7335423197492164,,,,Low,,-325.0,,0.7335423197492164,,,,,,,0.0,,,,0.6306070105443147,0.0,0.03333333333333333,,0.0,0.0,0.0,0.7477827050997783,9,-0.014240385350561935,0.37151922929887615,0.0,0.12,0.1,0.1
3,2025-09-21 00:00:00,4:25 PM,SF,ARI,Home,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.1,0.05,,0.0,0.0,0.0,0.7477827050997783,9,-0.21531517263224575,0.0,0.0,0.0,0.0,0.0
4,2025-09-28 00:00:00,4:05 PM,SF,JAX,Home,,6,False,False,True,False,False,False,,,,0.6750312469954812,,,,Low,,-238.0,,0.6750312469954812,,,,,,,0.0,,,,0.5454999956297909,0.1,0.03333333333333333,,0.0,0.0,0.0,0.7477827050997783,8,-0.07275145810429706,0.2544970837914059,0.0,0.12,0.1,0.1
5,2025-10-02 00:00:00,8:15 PM,SF,LAR,Away,,4,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.0,,0.0,0.0,0.0,0.7477827050997783,8,-0.2477827050997783,0.0,0.0,0.0,0.0,0.0
6,2025-10-12 00:00:00,1:00 PM,SF,TB,Away,,9,False,False,True,False,False,False,,,,0.4572564612326044,,,,Low,,110.0,,0.4572564612326044,,,,,,,0.0,,,,0.22873667088378818,0.0,0.08333333333333334,,0.0,0.0,0.0,0.7477827050997783,8,-0.2905262438671739,0.0,0.0,0.0,0.0,0.0
7,2025-10-19 00:00:00,8:20 PM,SF,ATL,Home,,7,False,False,True,False,False,False,,,,0.7095435684647302,,,,Low,,-285.0,,0.7095435684647302,,,,,,,0.0,,,,0.5956997359486985,0.1,0.05,,0.0,0.0,0.0,0.7477827050997783,7,-0.03823913663504808,0.32352172672990387,0.0,0.12,0.1,0.1
8,2025-10-26 00:00:00,1:00 PM,SF,HOU,Away,,6,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.0,0.03333333333333333,,0.0,0.0,0.0,0.7477827050997783,7,-0.21531517263224575,0.0,0.0,0.0,0.0,0.0
9,2025-11-02 00:00:00,1:00 PM,SF,NYG,Away,,7,False,False,True,False,False,False,,,,0.6309403437815976,,,,Low,,-192.0,,0.6309403437815976,,,,,,,0.0,,,,0.48136777277323284,0.0,0.05,,0.0,0.0,0.0,0.7477827050997783,6,-0.11684236131818071,0.1663152773636386,0.0,0.09978916641818315,0.0831576386818193,0.0831576386818193
10,2025-11-09 00:00:00,4:25 PM,SF,LAR,Home,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.1,0.05,,0.0,0.0,0.0,0.7477827050997783,6,-0.21531517263224575,0.0,0.0,0.0,0.0,0.0
11,2025-11-16 00:00:00,4:05 PM,SF,ARI,Away,,6,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.03333333333333333,,0.0,0.0,0.0,0.7477827050997783,6,-0.2477827050997783,0.0,0.0,0.0,0.0,0.0
12,2025-11-24 00:00:00,8:15 PM,SF,CAR,Home,,8,False,False,True,False,False,False,,,,0.725752508361204,,,,Low,,-310.0,,0.725752508361204,,,,,,,0.0,,,,0.6192763757981149,0.1,0.06666666666666667,,0.0,0.0,0.0,0.7477827050997783,5,-0.022030196738574315,0.3559396065228514,0.0,0.12,0.1,0.1
13,2025-11-30 00:00:00,1:00 PM,SF,CLE,Away,,5,False,False,True,False,False,False,,,,0.690792883054068,,,,Low,,-258.0,,0.690792883054068,,,,,,,0.0,,,,0.5684260117150081,0.0,0.016666666666666666,,0.0,0.0,0.0,0.7477827050997783,4,-0.05698982204571024,0.28602035590857955,0.0,0.12,0.1,0.1
15,2025-12-14 00:00:00,4:25 PM,SF,TEN,Home,,14,False,False,True,False,False,False,,,,0.7477827050997783,,,,Low,,-355.0,,0.7477827050997783,,,,,,,0.0,,,,0.6513202983269503,0.1,0.1,,0.0,0.0,0.0,0.644729178800233,3,0.10305352629954534,0.6061070525990907,0.0,0.12,0.1,0.1
16,2025-12-22 00:00:00,8:15 PM,SF,IND,Away,,8,False,False,True,False,False,False,,,,0.5996387718242023,,,,Low,,-166.0,,0.5996387718242023,,,,,,,0.0,,,,0.4358382135624761,0.0,0.06666666666666667,,0.0,0.0,0.0,0.644729178800233,2,-0.04509040697603062,0.3098191860479388,0.33333333333333337,0.12,0.1,0.1
17,2025-12-28 00:00:00,8:20 PM,SF,CHI,Home,,6,False,False,True,False,False,False,,,,0.6309403437815976,,,,Low,,-192.0,,0.6309403437815976,,,,,,,0.0,,,,0.48136777277323284,0.1,0.03333333333333333,,0.0,0.0,0.0,0.644729178800233,1,-0.01378883501863537,0.3724223299627293,0.6666666666666667,0.12,0.1,0.1
18,2026-01-04 00:00:00,1:00 PM,SF,SEA,Home,,6,False,False,True,False,False,False,,,,0.644729178800233,,,,Low,,-205.0,,0.644729178800233,,,,,,,0.0,,,,0.5014242600730662,0.1,0.03333333333333333,,0.0,0.0,0.0,0.0,0,0.644729178800233,1.0,1.0,0.12,0.1,0.1
1,2025-09-07 00:00:00,1:00 PM,TB,ATL,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.7768331562167907,6,-0.2768331562167907,0.0,0.0,0.0,0.0,0.0
2,2025-09-15 00:00:00,7:00 PM,TB,HOU,Away,,8,False,False,True,False,False,False,,,,0.4572564612326044,,,,Low,,110.0,,0.4572564612326044,,,,,,,0.0,,,,0.22873667088378818,0.0,0.06666666666666667,,0.0,0.0,0.0,0.7768331562167907,6,-0.31957669498418634,0.0,0.0,0.0,0.0,0.0
3,2025-09-21 00:00:00,1:00 PM,TB,NYJ,Home,,5,False,False,True,False,False,False,,,,0.740871613663133,,,,Low,,-340.0,,0.740871613663133,,,,,,,0.0,,,,0.6412678016918298,0.1,0.016666666666666666,,0.0,0.0,0.0,0.7768331562167907,5,-0.03596154255365769,0.32807691489268465,0.0,0.12,0.1,0.1
4,2025-09-28 00:00:00,1:00 PM,TB,PHI,Home,,7,False,False,True,False,False,False,,,,0.4365079365079364,,,,Low,,120.0,,0.4365079365079364,,,,,,,0.0,,,,0.1985569985569984,0.1,0.05,,0.0,0.0,0.0,0.7768331562167907,5,-0.3403252197088543,0.0,0.0,0.0,0.0,0.0
5,2025-10-05 00:00:00,4:05 PM,TB,SEA,Away,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.0,0.05,,0.0,0.0,0.0,0.7768331562167907,5,-0.2443656237492582,0.0,0.0,0.0,0.0,0.0
